100, 94, 3, 19, 43, 13, 86, 72, 67, 65, 47, 74, 87, 51, 0, 28, 92, 87, 46, 27, 97, 99, 61, 80, 27, 80, 97, 1, 54, 47, 12, 20, 93, 15, 40, 37, 80, 26, 61, 99, 43, 8, 73, 83, 11, 26, 63, 55, 13, 10, 35, 62, 61, 48, 43, 88, 28, 40, 90, 35, 39, 54, 55, 32, 69, 47, 21, 50, 26, 82, 1, 69, 42, 75, 4, 5, 1, 68, 13, 66, 78, 48, 29, 39, 96, 72, 80, 76, 64, 22, 11, 55, 76, 19, 87, 97, 18, 61, 99, 44, 43
100, 1, 66, 38, 76, 70, 95, 29, 90, 8, 95, 68, 8, 24, 60, 4, 48, 92, 33, 64, 14, 96, 19, 42, 15, 59, 39, 86, 20, 91, 30, 15, 92, 96, 5, 20, 19, 1, 49, 9, 9, 96, 30, 18, 73, 42, 74, 73, 34, 7, 38, 0, 4, 9, 42, 71, 20, 33, 57, 92, 76, 40, 60, 20, 88, 65, 40, 59, 66, 41, 69, 76, 90, 51, 46, 15, 45, 20, 88, 79, 28, 78, 31, 84, 40, 25, 7, 60, 10, 17, 5, 87, 57, 65, 7, 97, 30, 0, 57, 97, 93
100, 78, 25, 35, 29, 71, 50, 26, 91, 39, 5, 71, 17, 88, 7, 9, 13, 15, 70, 23, 84, 27, 62, 41, 92, 70, 90, 74, 22, 47, 71, 67, 25, 96, 3, 6, 19, 53, 32, 63, 92, 89, 34, 62, 77, 94, 71, 42, 61, 93, 66, 45, 20, 28, 38, 64, 50, 28, 39, 24, 76, 62, 92, 53, 11, 95, 60, 30, 0, 44, 93, 45, 34, 80, 7, 63, 74, 30, 6, 35, 24, 24, 32, 96, 4, 70, 61, 7, 50, 52, 83, 26, 14, 75, 80, 77, 22, 92, 8, 23, 36
100, 53, 68, 22, 33, 27, 38, 59, 57, 44, 46, 33, 20, 78, 30, 76, 0, 43, 83, 51, 47, 67, 77, 61, 94, 9, 91, 69, 53, 99, 92, 90, 52, 12, 64, 38, 39, 2, 97, 48, 98, 44, 82, 70, 22, 64, 47, 23, 7, 82, 74, 54, 1, 3, 67, 96, 65, 58, 65, 18, 9, 9, 60, 14, 73, 25, 52, 64, 79, 49, 12, 30, 93, 46, 0, 68, 10, 47, 43, 17, 82, 69, 23, 83, 72, 43, 31, 89, 1, 48, 8, 63, 57, 68, 77, 82, 45, 29, 46, 77, 30
100, 11, 7, 76, 57, 7, 44, 68, 7, 39, 37, 89, 8, 13, 24, 32, 56, 56, 22, 9, 4, 82, 24, 14, 2, 1, 96, 48, 82, 43, 77, 13, 54, 84, 89, 63, 43, 85, 83, 50, 24, 73, 91, 84, 86, 16, 16, 94, 24, 90, 55, 28, 72, 80, 42, 75, 81, 91, 75, 64, 86, 52, 29, 92, 88, 70, 55, 31, 55, 39, 34, 31, 12, 25, 15, 50, 41, 83, 44, 65, 74, 99, 46, 98, 79, 40, 73, 13, 31, 0, 29, 69, 4, 58, 61, 92, 28, 17, 24, 35, 8
100, 58, 18, 20, 35, 85, 22, 29, 68, 66, 94, 94, 17, 92, 93, 49, 33, 18, 62, 16, 71, 91, 86, 75, 1, 47, 68, 29, 16, 44, 16, 24, 54, 34, 96, 89, 19, 70, 18, 87, 36, 65, 34, 6, 9, 79, 55, 94, 49, 69, 11, 20, 60, 49, 48, 13, 48, 68, 94, 17, 12, 10, 41, 18, 44, 90, 59, 63, 60, 78, 2, 49, 95, 88, 7, 4, 67, 62, 99, 69, 83, 62, 89, 95, 63, 89, 8, 63, 57, 2, 80, 21, 12, 74, 39, 56, 16, 99, 71, 76, 29
100, 25, 77, 24, 14, 84, 80, 33, 98, 31, 2, 81, 45, 44, 76, 60, 33, 84, 24, 91, 86, 4, 12, 50, 30, 4, 58, 46, 3, 81, 23, 84, 7, 52, 8, 73, 89, 40, 6, 87, 24, 61, 69, 69, 57, 97, 30, 90, 82, 54, 33, 20, 10, 98, 23, 41, 2, 81, 87, 57, 63, 62, 41, 22, 67, 1, 95, 56, 93, 53, 43, 17, 66, 64, 39, 23, 62, 69, 14, 96, 75, 99, 68, 37, 49, 91, 30, 3, 25, 18, 60, 40, 32, 53, 62, 99, 6, 57, 55, 0, 62
100, 51, 17, 29, 67, 56, 52, 81, 77, 18, 29, 4, 18, 98, 42, 19, 41, 72, 23, 18, 42, 83, 58, 75, 89, 20, 26, 95, 29, 34, 47, 92, 85, 17, 21, 4, 73, 25, 86, 3, 44, 15, 7, 14, 65, 1, 33, 59, 26, 56, 77, 68, 92, 88, 95, 81, 60, 22, 28, 90, 8, 76, 34, 45, 93, 55, 49, 18, 32, 35, 21, 76, 3, 81, 90, 20, 34, 24, 79, 60, 32, 9, 29, 24, 97, 76, 5, 9, 50, 34, 99, 58, 62, 33, 55, 55, 40, 5, 73, 73, 92
100, 47, 1, 95, 28, 92, 16, 62, 68, 47, 75, 52, 56, 56, 77, 5, 32, 34, 67, 83, 20, 66, 93, 82, 52, 49, 37, 44, 6, 11, 17, 98, 58, 19, 46, 38, 63, 14, 52, 83, 61, 27, 35, 70, 83, 64, 27, 16, 99, 94, 51, 19, 13, 96, 54, 65, 97, 91, 9, 3, 54, 79, 2, 64, 50, 48, 2, 13, 62, 7, 48, 75, 34, 35, 45, 18, 0, 25, 86, 99, 19, 89, 70, 84, 85, 24, 49, 83, 68, 11, 86, 22, 90, 40, 87, 40, 88, 41, 5, 2, 48
100, 53, 30, 35, 88, 27, 53, 40, 52, 91, 91, 24, 80, 62, 8, 65, 38, 10, 48, 6, 21, 87, 29, 11, 27, 68, 3, 68, 61, 8, 22, 62, 13, 52, 97, 53, 32, 50, 94, 84, 93, 85, 60, 73, 99, 21, 38, 38, 31, 39, 44, 52, 78, 25, 15, 5, 93, 70, 25, 55, 78, 0, 69, 43, 4, 66, 96, 36, 68, 42, 21, 61, 80, 33, 34, 79, 54, 24, 17, 85, 63, 14, 89, 93, 39, 56, 51, 33, 26, 76, 40, 56, 76, 61, 99, 81, 27, 48, 69, 95, 90
