100, 3, 9, 26, 41, 54, 69, 75, 87, 96, 97, 99, 106, 116, 135, 138, 144, 144, 150, 162, 178, 189, 197, 204, 213, 215, 225, 227, 230, 237, 252, 261, 263, 265, 283, 292, 299, 312, 328, 339, 341, 350, 363, 364, 383, 387, 404, 422, 426, 441, 451, 464, 470, 481, 481, 497, 510, 512, 522, 538, 539, 544, 549, 553, 560, 576, 581, 587, 596, 609, 626, 630, 645, 647, 652, 666, 673, 687, 691, 694, 704, 711, 719, 735, 753, 761, 765, 768, 779, 793, 812, 824, 824, 840, 848, 867, 879, 885, 891, 905, 924
100, 15, 25, 39, 57, 64, 65, 82, 84, 101, 113, 125, 141, 142, 142, 148, 149, 154, 163, 167, 186, 186, 195, 206, 223, 240, 251, 252, 267, 276, 283, 290, 306, 323, 336, 342, 347, 353, 356, 375, 379, 387, 398, 410, 419, 422, 441, 451, 459, 467, 482, 482, 491, 507, 510, 528, 533, 539, 550, 551, 566, 585, 593, 597, 605, 606, 616, 629, 629, 643, 647, 651, 665, 672, 688, 691, 702, 709, 714, 733, 749, 761, 772, 789, 797, 812, 819, 833, 834, 852, 867, 876, 893, 908, 921, 939, 947, 950, 961, 969, 978
100, 16, 20, 23, 26, 39, 57, 63, 63, 67, 85, 93, 101, 110, 127, 144, 160, 164, 167, 177, 180, 190, 209, 221, 226, 230, 240, 245, 264, 278, 284, 293, 295, 297, 301, 318, 325, 340, 344, 352, 363, 365, 373, 392, 395, 401, 409, 409, 411, 422, 432, 437, 438, 439, 449, 467, 472, 472, 488, 492, 498, 500, 505, 513, 529, 531, 549, 553, 570, 572, 576, 576, 592, 604, 623, 642, 652, 660, 671, 684, 695, 696, 706, 719, 733, 733, 736, 755, 756, 775, 791, 810, 823, 836, 844, 854, 869, 875, 881, 885, 885
100, 10, 14, 30, 32, 48, 55, 60, 76, 95, 113, 120, 132, 140, 152, 171, 180, 196, 206, 208, 215, 221, 222, 235, 247, 248, 263, 282, 301, 302, 306, 325, 336, 336, 343, 348, 356, 363, 373, 377, 395, 395, 399, 401, 410, 426, 427, 437, 441, 453, 465, 477, 487, 492, 497, 499, 518, 518, 520, 538, 551, 569, 579, 583, 593, 602, 603, 622, 638, 650, 665, 679, 683, 702, 711, 724, 740, 750, 765, 765, 767, 786, 790, 803, 808, 809, 816, 820, 833, 834, 848, 854, 873, 877, 879, 881, 887, 891, 892, 894, 902
100, 8, 17, 29, 37, 55, 73, 89, 97, 110, 118, 121, 134, 147, 155, 165, 179, 186, 192, 200, 209, 209, 215, 223, 240, 249, 259, 262, 275, 278, 295, 308, 320, 326, 331, 343, 359, 374, 382, 399, 408, 424, 424, 438, 439, 439, 443, 451, 458, 468, 476, 492, 494, 508, 525, 544, 547, 566, 568, 576, 579, 579, 580, 587, 605, 624, 635, 650, 664, 683, 695, 710, 717, 721, 730, 739, 743, 748, 757, 760, 775, 792, 792, 810, 821, 830, 839, 846, 854, 866, 881, 884, 888, 897, 907, 909, 909, 910, 919, 925, 937
100, 1, 3, 3, 20, 23, 24, 25, 34, 44, 49, 65, 72, 89, 103, 113, 119, 123, 140, 154, 162, 167, 185, 197, 203, 203, 209, 215, 229, 245, 257, 275, 284, 290, 300, 307, 317, 328, 328, 339, 352, 369, 376, 388, 394, 408, 423, 435, 445, 457, 476, 486, 495, 504, 518, 533, 534, 534, 547, 554, 562, 580, 586, 596, 600, 616, 633, 639, 639, 648, 665, 670, 689, 706, 724, 729, 732, 745, 763, 776, 793, 802, 805, 812, 830, 847, 861, 872, 881, 881, 900, 918, 936, 941, 949, 963, 976, 993, 994, 1007, 1025
100, 10, 29, 46, 65, 74, 77, 79, 93, 106, 113, 124, 126, 128, 138, 150, 161, 178, 193, 194, 211, 225, 236, 243, 254, 265, 266, 283, 283, 297, 307, 325, 330, 331, 347, 363, 365, 376, 395, 411, 415, 433, 433, 451, 452, 462, 464, 476, 495, 512, 517, 533, 537, 553, 556, 563, 582, 599, 603, 622, 633, 640, 650, 666, 666, 684, 689, 692, 701, 705, 716, 721, 735, 746, 761, 776, 790, 799, 807, 820, 838, 843, 845, 847, 849, 866, 876, 889, 903, 909, 922, 928, 941, 944, 958, 972, 985, 1004, 1021, 1023, 1038
100, 8, 27, 37, 49, 63, 80, 86, 101, 118, 129, 142, 145, 158, 166, 171, 182, 192, 210, 227, 243, 246, 261, 271, 289, 299, 303, 314, 315, 328, 333, 342, 355, 359, 370, 375, 385, 393, 396, 401, 407, 422, 441, 450, 450, 457, 463, 466, 483, 499, 500, 505, 505, 521, 536, 546, 564, 575, 577, 589, 605, 624, 625, 635, 639, 651, 658, 672, 672, 675, 687, 705, 715, 718, 725, 735, 745, 758, 772, 791, 793, 800, 804, 806, 821, 833, 837, 851, 854, 872, 878, 878, 896, 915, 917, 919, 922, 923, 931, 934, 938
100, 12, 14, 28, 43, 44, 61, 66, 73, 84, 100, 109, 127, 128, 131, 144, 157, 164, 183, 191, 197, 214, 214, 218, 226, 240, 258, 269, 285, 303, 318, 330, 341, 350, 369, 375, 385, 401, 405, 414, 433, 433, 451, 460, 473, 474, 488, 506, 515, 521, 528, 535, 538, 545, 556, 568, 570, 571, 586, 596, 615, 625, 639, 649, 660, 673, 690, 704, 705, 706, 709, 709, 722, 724, 725, 732, 747, 763, 768, 772, 774, 786, 797, 814, 826, 840, 841, 847, 862, 879, 887, 902, 921, 923, 940, 943, 959, 973, 990, 999, 1006
100, 12, 14, 15, 21, 24, 24, 26, 37, 42, 48, 53, 63, 73, 76, 90, 106, 122, 122, 134, 139, 147, 166, 171, 181, 197, 197, 215, 218, 235, 243, 245, 246, 256, 271, 279, 284, 299, 309, 326, 339, 347, 349, 352, 362, 379, 396, 403, 409, 418, 429, 440, 449, 459, 467, 486, 504, 512, 522, 535, 552, 562, 578, 597, 609, 620, 627, 644, 663, 680, 686, 698, 715, 716, 731, 739, 757, 761, 776, 792, 797, 803, 811, 825, 833, 841, 854, 872, 889, 904, 916, 930, 935, 935, 940, 957, 960, 972, 979, 981, 982
