100, 2, 93, 97, 85, 97, 14, 57, 3, 53, 8, 45, 36, 74, 63, 96, 94, 4, 94, 8, 39, 74, 70, 16, 85, 31, 81, 89, 58, 43, 10, 42, 97, 4, 39, 82, 53, 5, 91, 56, 58, 0, 1, 46, 74, 17, 94, 20, 21, 41, 81, 60, 15, 3, 29, 52, 35, 62, 93, 93, 57, 4, 87, 55, 60, 78, 89, 13, 83, 81, 69, 94, 81, 23, 40, 7, 40, 87, 79, 61, 28, 60, 73, 95, 64, 54, 0, 51, 16, 93, 96, 74, 49, 84, 81, 61, 62, 70, 74, 98, 51
100, 96, 92, 84, 71, 84, 91, 11, 71, 23, 24, 99, 83, 49, 47, 47, 4, 47, 50, 72, 92, 47, 98, 42, 83, 79, 55, 45, 2, 82, 95, 5, 78, 87, 90, 1, 72, 33, 64, 95, 56, 88, 47, 40, 89, 94, 39, 93, 93, 42, 18, 85, 89, 16, 79, 24, 48, 35, 21, 50, 17, 17, 55, 47, 4, 97, 48, 28, 31, 12, 76, 39, 52, 23, 31, 41, 69, 23, 87, 62, 65, 5, 47, 6, 21, 79, 30, 69, 14, 51, 19, 31, 20, 27, 78, 25, 24, 78, 5, 7, 90
100, 81, 47, 94, 56, 78, 35, 77, 1, 22, 91, 18, 27, 91, 24, 49, 70, 6, 70, 84, 10, 42, 15, 30, 21, 45, 55, 45, 23, 13, 5, 65, 46, 52, 59, 3, 82, 46, 32, 36, 69, 24, 54, 48, 15, 31, 49, 85, 37, 20, 69, 47, 14, 36, 78, 35, 33, 85, 32, 56, 50, 37, 73, 97, 41, 32, 52, 76, 30, 84, 12, 99, 8, 18, 48, 75, 1, 97, 60, 39, 69, 81, 38, 83, 69, 68, 18, 2, 6, 51, 10, 56, 40, 83, 5, 82, 67, 57, 58, 98, 94
100, 22, 49, 54, 92, 49, 30, 94, 47, 42, 85, 68, 76, 75, 52, 45, 96, 22, 0, 2, 25, 10, 10, 66, 46, 16, 0, 65, 25, 10, 63, 19, 84, 65, 74, 28, 14, 4, 22, 13, 98, 59, 82, 74, 87, 86, 20, 83, 8, 20, 37, 86, 82, 47, 4, 28, 15, 4, 94, 41, 66, 9, 60, 50, 74, 86, 78, 41, 42, 53, 54, 41, 64, 36, 67, 51, 22, 87, 34, 83, 59, 71, 69, 94, 71, 73, 22, 86, 29, 68, 27, 47, 78, 40, 97, 4, 78, 27, 45, 21, 32
100, 52, 14, 49, 88, 81, 0, 63, 21, 87, 98, 80, 10, 67, 74, 81, 92, 49, 20, 73, 17, 99, 20, 47, 39, 69, 4, 70, 48, 1, 91, 81, 53, 57, 30, 42, 38, 82, 57, 59, 69, 55, 92, 32, 74, 18, 13, 18, 19, 85, 91, 89, 85, 11, 36, 76, 32, 92, 46, 80, 94, 89, 13, 47, 46, 95, 41, 37, 78, 98, 96, 99, 5, 40, 31, 79, 11, 97, 97, 30, 82, 40, 19, 19, 51, 8, 96, 35, 0, 42, 16, 46, 84, 81, 94, 30, 77, 87, 67, 55, 86
100, 16, 6, 43, 56, 90, 23, 19, 87, 72, 50, 21, 13, 21, 41, 16, 81, 37, 52, 34, 31, 20, 80, 15, 1, 74, 98, 78, 62, 65, 85, 0, 33, 44, 43, 42, 34, 18, 61, 73, 43, 63, 94, 56, 37, 87, 24, 18, 76, 28, 52, 60, 48, 33, 75, 50, 59, 73, 80, 21, 91, 18, 73, 24, 62, 69, 66, 96, 39, 28, 21, 82, 43, 67, 90, 80, 55, 15, 99, 83, 43, 51, 43, 92, 36, 71, 94, 96, 96, 26, 69, 87, 44, 43, 64, 6, 12, 30, 54, 51, 10
100, 75, 86, 54, 95, 76, 86, 50, 91, 85, 85, 87, 89, 29, 31, 25, 52, 77, 21, 48, 3, 43, 88, 0, 86, 52, 58, 50, 34, 65, 53, 97, 92, 39, 3, 87, 16, 89, 89, 59, 75, 75, 98, 16, 56, 81, 41, 8, 58, 15, 8, 14, 58, 96, 14, 96, 0, 72, 46, 87, 37, 51, 84, 30, 91, 87, 17, 59, 76, 59, 70, 3, 34, 69, 19, 42, 2, 13, 50, 61, 80, 10, 75, 90, 59, 89, 86, 59, 13, 84, 46, 3, 87, 82, 33, 78, 69, 2, 89, 98, 61
100, 60, 53, 47, 81, 25, 89, 83, 38, 91, 96, 70, 2, 71, 60, 61, 12, 98, 72, 26, 34, 71, 81, 21, 53, 14, 52, 75, 68, 41, 25, 82, 53, 78, 29, 86, 3, 19, 70, 93, 62, 18, 63, 64, 90, 75, 77, 54, 25, 2, 32, 59, 73, 13, 81, 78, 27, 85, 53, 48, 26, 78, 30, 80, 9, 11, 66, 12, 30, 88, 58, 45, 7, 73, 9, 49, 49, 39, 3, 74, 41, 36, 86, 66, 49, 19, 44, 29, 4, 50, 77, 30, 80, 59, 62, 89, 70, 81, 54, 53, 69
100, 12, 98, 28, 85, 59, 77, 86, 98, 81, 13, 91, 69, 99, 9, 18, 18, 6, 47, 22, 56, 76, 4, 88, 35, 67, 78, 6, 48, 84, 59, 69, 96, 57, 98, 33, 16, 27, 72, 67, 8, 85, 10, 77, 36, 20, 48, 54, 26, 95, 28, 34, 72, 84, 22, 59, 3, 52, 65, 3, 36, 24, 73, 84, 33, 23, 18, 2, 50, 42, 69, 11, 27, 79, 88, 63, 51, 36, 69, 77, 84, 49, 63, 8, 33, 86, 67, 37, 38, 85, 40, 75, 61, 65, 11, 95, 40, 81, 97, 91, 23
100, 18, 2, 50, 49, 42, 65, 53, 31, 34, 30, 67, 83, 46, 75, 69, 32, 94, 6, 22, 79, 98, 49, 41, 16, 61, 88, 56, 42, 37, 47, 66, 7, 1, 68, 56, 44, 86, 9, 27, 72, 92, 94, 8, 90, 21, 77, 74, 67, 35, 96, 47, 33, 98, 40, 1, 59, 80, 58, 53, 69, 5, 71, 76, 59, 92, 84, 55, 78, 46, 82, 50, 38, 28, 58, 80, 1, 87, 54, 68, 22, 50, 67, 8, 48, 7, 9, 59, 39, 67, 65, 8, 25, 36, 84, 36, 28, 69, 91, 58, 67
